Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	action
716	Waveform 1	1	11178.43481	11178.83032	65	300	n
716	Spectrogram 1	1	11178.43481	11178.83032	65	300	n
717	Waveform 1	1	11182.32397	11182.91724	85	145	n
717	Spectrogram 1	1	11182.32397	11182.91724	85	145	n
718	Waveform 1	1	11185.61987	11185.75171	450	850	n
718	Spectrogram 1	1	11185.61987	11185.75171	450	850	n
719	Waveform 1	1	11192.34351	11192.47534	350	800	n
719	Spectrogram 1	1	11192.34351	11192.47534	350	800	n
720	Waveform 1	1	11204.67017	11204.802	65	165	n
720	Spectrogram 1	1	11204.67017	11204.802	65	165	n
721	Waveform 1	1	11219.23804	11220.02905	65	135	n
721	Spectrogram 1	1	11219.23804	11220.02905	65	135	n
722	Waveform 1	1	11229.78491	11230.31226	65	550	y
722	Spectrogram 1	1	11229.78491	11230.31226	65	550	y
723	Waveform 1	1	11236.11304	11236.24487	200	650	y
723	Spectrogram 1	1	11236.11304	11236.24487	200	650	y
724	Waveform 1	1	11239.2771	11239.47485	115	550	y
724	Spectrogram 1	1	11239.2771	11239.47485	115	550	y
725	Waveform 1	1	11242.573	11243.36401	105	850	y
725	Spectrogram 1	1	11242.573	11243.36401	105	850	y
726	Waveform 1	1	11246.46216	11246.72583	75	165	n
726	Spectrogram 1	1	11246.46216	11246.72583	75	165	n
727	Waveform 1	1	11249.03296	11249.23071	125	650	y
727	Spectrogram 1	1	11249.03296	11249.23071	125	650	y
728	Waveform 1	1	11259.84351	11260.30493	85	300	y
728	Spectrogram 1	1	11259.84351	11260.30493	85	300	y
729	Waveform 1	1	11267.95142	11268.6106	65	145	n
729	Spectrogram 1	1	11267.95142	11268.6106	65	145	n
730	Waveform 1	1	11301.30591	11301.50366	75	300	y
730	Spectrogram 1	1	11301.30591	11301.50366	75	300	y
731	Waveform 1	1	11311.72095	11312.18237	65	165	n
731	Spectrogram 1	1	11311.72095	11312.18237	65	165	n
732	Waveform 1	1	11320.3562	11320.88354	65	165	n
732	Spectrogram 1	1	11320.3562	11320.88354	65	165	n
733	Waveform 1	1	11327.27759	11327.60718	65	165	n
733	Spectrogram 1	1	11327.27759	11327.60718	65	165	n
734	Waveform 1	1	11344.08667	11344.28442	65	165	n
734	Spectrogram 1	1	11344.08667	11344.28442	65	165	n
735	Waveform 1	1	11359.18188	11359.37964	65	165	n
735	Spectrogram 1	1	11359.18188	11359.37964	65	165	n
736	Waveform 1	1	11366.69653	11367.35571	85	145	n
736	Spectrogram 1	1	11366.69653	11367.35571	85	145	n
737	Waveform 1	1	11374.60669	11374.80444	65	165	n
737	Spectrogram 1	1	11374.60669	11374.80444	65	165	n
738	Waveform 1	1	11383.17603	11383.37378	65	165	n
738	Spectrogram 1	1	11383.17603	11383.37378	65	165	n
739	Waveform 1	1	11441.97485	11442.30444	65	300	n
739	Spectrogram 1	1	11441.97485	11442.30444	65	300	n
740	Waveform 1	1	11451.20337	11451.40112	65	165	n
740	Spectrogram 1	1	11451.20337	11451.40112	65	165	n
741	Waveform 1	1	11455.48804	11455.75171	115	750	y
741	Spectrogram 1	1	11455.48804	11455.75171	115	750	y
742	Waveform 1	1	11461.75024	11462.01392	115	600	y
742	Spectrogram 1	1	11461.75024	11462.01392	115	600	y
743	Waveform 1	1	11464.98022	11465.04614	200	500	n
743	Spectrogram 1	1	11464.98022	11465.04614	200	500	n
744	Waveform 1	1	11468.21021	11468.34204	150	500	y
744	Spectrogram 1	1	11468.21021	11468.34204	150	500	y
745	Waveform 1	1	11474.53833	11474.67017	450	600	y
745	Spectrogram 1	1	11474.53833	11474.67017	450	600	y
746	Waveform 1	1	11484.42603	11484.62378	65	165	n
746	Spectrogram 1	1	11484.42603	11484.62378	65	165	n
747	Waveform 1	1	11485.41479	11485.94214	75	165	n
747	Spectrogram 1	1	11485.41479	11485.94214	75	165	n
748	Waveform 1	1	11492.00659	11492.27026	65	165	n
748	Spectrogram 1	1	11492.00659	11492.27026	65	165	n
749	Waveform 1	1	11500.57593	11500.77368	135	600	y
749	Spectrogram 1	1	11500.57593	11500.77368	135	600	y
750	Waveform 1	1	11519.42847	11519.62622	125	400	y
750	Spectrogram 1	1	11519.42847	11519.62622	125	400	y
751	Waveform 1	1	11526.54761	11526.74536	75	500	n
751	Spectrogram 1	1	11526.54761	11526.74536	75	500	n
752	Waveform 1	1	11535.3147	11535.90796	85	145	n
752	Spectrogram 1	1	11535.3147	11535.90796	85	145	n
753	Waveform 1	1	11541.37915	11541.90649	105	165	n
753	Spectrogram 1	1	11541.37915	11541.90649	105	165	n
754	Waveform 1	1	11552.58521	11552.84888	65	500	n
754	Spectrogram 1	1	11552.58521	11552.84888	65	500	n
755	Waveform 1	1	11598.13452	11598.33228	65	165	n
755	Spectrogram 1	1	11598.13452	11598.33228	65	165	n
756	Waveform 1	1	11629.05005	11629.44556	75	165	n
756	Spectrogram 1	1	11629.05005	11629.44556	75	165	n
757	Waveform 1	1	11655.15356	11655.74683	65	135	n
757	Spectrogram 1	1	11655.15356	11655.74683	65	135	n
758	Waveform 1	1	11693.64966	11693.78149	85	165	n
758	Spectrogram 1	1	11693.64966	11693.78149	85	165	n
759	Waveform 1	1	11695.29761	11695.56128	135	650	y
759	Spectrogram 1	1	11695.29761	11695.56128	135	650	y
760	Waveform 1	1	11701.62573	11701.82349	65	600	n
760	Spectrogram 1	1	11701.62573	11701.82349	65	600	n
761	Waveform 1	1	11704.78979	11704.92163	300	550	y
761	Spectrogram 1	1	11704.78979	11704.92163	300	550	y
762	Waveform 1	1	11708.01978	11708.15161	350	650	y
762	Spectrogram 1	1	11708.01978	11708.15161	350	650	y
763	Waveform 1	1	11711.24976	11711.51343	95	850	y
763	Spectrogram 1	1	11711.24976	11711.51343	95	850	y
764	Waveform 1	1	11714.61157	11714.87524	65	300	n
764	Spectrogram 1	1	11714.61157	11714.87524	65	300	n
765	Waveform 1	1	11723.84009	11724.56519	85	165	n
765	Spectrogram 1	1	11723.84009	11724.56519	85	165	n
766	Waveform 1	1	11740.58325	11740.84692	65	165	n
766	Spectrogram 1	1	11740.58325	11740.84692	65	165	n
767	Waveform 1	1	11750.33911	11751.3938	95	800	n
767	Spectrogram 1	1	11750.33911	11751.3938	95	800	n
768	Waveform 1	1	11760.75415	11761.01782	75	165	n
768	Spectrogram 1	1	11760.75415	11761.01782	75	165	n
769	Waveform 1	1	11774.99243	11775.45386	65	550	n
769	Spectrogram 1	1	11774.99243	11775.45386	65	550	n
770	Waveform 1	1	11828.58374	11829.177	65	850	y
770	Spectrogram 1	1	11828.58374	11829.177	65	850	y
771	Waveform 1	1	11835.70288	11836.36206	115	850	y
771	Spectrogram 1	1	11835.70288	11836.36206	115	850	y
772	Waveform 1	1	11924.5603	11924.62622	65	350	n
772	Spectrogram 1	1	11924.5603	11924.62622	65	350	n
773	Waveform 1	1	11924.62622	11925.74683	85	115	n
773	Spectrogram 1	1	11924.62622	11925.74683	85	115	n
774	Waveform 1	1	11948.29077	11949.54321	65	145	n
774	Spectrogram 1	1	11948.29077	11949.54321	65	145	n
775	Waveform 1	1	11993.5105	11993.90601	105	500	n
775	Spectrogram 1	1	11993.5105	11993.90601	105	500	n
776	Waveform 1	1	12021.85522	12022.31665	65	850	n
776	Spectrogram 1	1	12021.85522	12022.31665	65	850	n
777	Waveform 1	1	12022.31665	12022.38257	200	450	n
777	Spectrogram 1	1	12022.31665	12022.38257	200	450	n
778	Waveform 1	1	12035.63208	12036.15942	125	145	n
778	Spectrogram 1	1	12035.63208	12036.15942	125	145	n
779	Waveform 1	1	12074.98511	12075.38062	65	350	n
779	Spectrogram 1	1	12074.98511	12075.38062	65	350	n
780	Waveform 1	1	12075.38062	12076.23755	85	550	y
780	Spectrogram 1	1	12075.38062	12076.23755	85	550	y
781	Waveform 1	1	12096.54028	12097.06763	85	300	y
781	Spectrogram 1	1	12096.54028	12097.06763	85	300	y
782	Waveform 1	1	12108.53735	12108.86694	65	300	y
782	Spectrogram 1	1	12108.53735	12108.86694	65	300	y
783	Waveform 1	1	12108.86694	12108.93286	150	400	y
783	Spectrogram 1	1	12108.86694	12108.93286	150	400	y
784	Waveform 1	1	12154.41626	12154.74585	85	600	y
784	Spectrogram 1	1	12154.41626	12154.74585	85	600	y
785	Waveform 1	1	12164.43579	12165.35864	65	125	n
785	Spectrogram 1	1	12164.43579	12165.35864	65	125	n
786	Waveform 1	1	12165.82007	12167.07251	65	850	n
786	Spectrogram 1	1	12165.82007	12167.07251	65	850	n
787	Waveform 1	1	12173.07104	12173.46655	135	850	n
787	Spectrogram 1	1	12173.07104	12173.46655	135	850	n
788	Waveform 1	1	12183.35425	12184.34302	65	165	n
788	Spectrogram 1	1	12183.35425	12184.34302	65	165	n
789	Waveform 1	1	12192.12134	12192.84644	65	145	n
789	Spectrogram 1	1	12192.12134	12192.84644	65	145	n
790	Waveform 1	1	12199.3064	12199.76782	125	400	n
790	Spectrogram 1	1	12199.3064	12199.76782	125	400	n
791	Waveform 1	1	12201.94312	12202.86597	85	145	n
791	Spectrogram 1	1	12201.94312	12202.86597	85	145	n
792	Waveform 1	1	12211.30347	12211.76489	105	450	n
792	Spectrogram 1	1	12211.30347	12211.76489	105	450	n
793	Waveform 1	1	12220.53198	12220.86157	95	400	n
793	Spectrogram 1	1	12220.53198	12220.86157	95	400	n
794	Waveform 1	1	12224.94849	12225.0144	250	850	n
794	Spectrogram 1	1	12224.94849	12225.0144	250	850	n
795	Waveform 1	1	12231.27661	12232.00171	75	850	y
795	Spectrogram 1	1	12231.27661	12232.00171	75	850	y
796	Waveform 1	1	12252.69995	12252.76587	250	550	n
796	Spectrogram 1	1	12252.69995	12252.76587	250	550	n
797	Waveform 1	1	12267.07007	12267.39966	65	550	n
797	Spectrogram 1	1	12267.07007	12267.39966	65	550	n
798	Waveform 1	1	12271.09106	12271.15698	200	600	n
798	Spectrogram 1	1	12271.09106	12271.15698	200	600	n
799	Waveform 1	1	12274.32104	12274.38696	300	550	n
799	Spectrogram 1	1	12274.32104	12274.38696	300	550	n
800	Waveform 1	1	12274.91431	12275.30981	75	165	n
800	Spectrogram 1	1	12274.91431	12275.30981	75	165	n
801	Waveform 1	1	12313.47632	12313.87183	105	550	y
801	Spectrogram 1	1	12313.47632	12313.87183	105	550	y
802	Waveform 1	1	12318.02466	12318.15649	250	600	n
802	Spectrogram 1	1	12318.02466	12318.15649	250	600	n
803	Waveform 1	1	12321.05688	12321.78198	85	165	n
803	Spectrogram 1	1	12321.05688	12321.78198	85	165	n
804	Waveform 1	1	12331.7356	12331.99927	65	165	n
804	Spectrogram 1	1	12331.7356	12331.99927	65	165	n
805	Waveform 1	1	12333.44946	12333.97681	75	125	n
805	Spectrogram 1	1	12333.44946	12333.97681	75	125	n
806	Waveform 1	1	12345.38062	12346.63306	65	500	y
806	Spectrogram 1	1	12345.38062	12346.63306	65	500	y
807	Waveform 1	1	12349.20386	12349.40161	200	850	n
807	Spectrogram 1	1	12349.20386	12349.40161	200	850	n
808	Waveform 1	1	12389.21606	12389.28198	450	700	n
808	Spectrogram 1	1	12389.21606	12389.28198	450	700	n
809	Waveform 1	1	12390.40259	12390.46851	125	650	n
809	Spectrogram 1	1	12390.40259	12390.46851	125	650	n
810	Waveform 1	1	12391.9187	12393.03931	65	125	n
810	Spectrogram 1	1	12391.9187	12393.03931	65	125	n
811	Waveform 1	1	12397.52173	12397.91724	95	650	n
811	Spectrogram 1	1	12397.52173	12397.91724	95	650	n
812	Waveform 1	1	12400.15845	12400.68579	95	550	n
812	Spectrogram 1	1	12400.15845	12400.68579	95	550	n
813	Waveform 1	1	12408.72778	12409.05737	85	750	y
813	Spectrogram 1	1	12408.72778	12409.05737	85	750	y
814	Waveform 1	1	12420.85669	12421.77954	85	135	n
814	Spectrogram 1	1	12420.85669	12421.77954	85	135	n
815	Waveform 1	1	12425.40503	12426.06421	65	145	n
815	Spectrogram 1	1	12425.40503	12426.06421	65	145	n
816	Waveform 1	1	12426.06421	12426.26196	150	500	n
816	Spectrogram 1	1	12426.06421	12426.26196	150	500	n
817	Waveform 1	1	12429.6897	12429.75562	500	750	n
817	Spectrogram 1	1	12429.6897	12429.75562	500	750	n
818	Waveform 1	1	12431.60132	12431.73315	500	800	n
818	Spectrogram 1	1	12431.60132	12431.73315	500	800	n
819	Waveform 1	1	12450.19019	12450.38794	300	850	n
819	Spectrogram 1	1	12450.19019	12450.38794	300	850	n
820	Waveform 1	1	12456.65015	12457.17749	85	700	n
820	Spectrogram 1	1	12456.65015	12457.17749	85	700	n
821	Waveform 1	1	12465.02173	12465.48315	75	350	n
821	Spectrogram 1	1	12465.02173	12465.48315	75	350	n
822	Waveform 1	1	12479.5896	12480.44653	65	145	n
822	Spectrogram 1	1	12479.5896	12480.44653	65	145	n
823	Waveform 1	1	12480.44653	12480.57837	150	850	n
823	Spectrogram 1	1	12480.44653	12480.57837	150	850	n
824	Waveform 1	1	12487.76343	12488.68628	115	850	y
824	Spectrogram 1	1	12487.76343	12488.68628	115	850	y
825	Waveform 1	1	12492.24585	12492.4436	105	350	y
825	Spectrogram 1	1	12492.24585	12492.4436	105	350	y
826	Waveform 1	1	12494.48706	12494.75073	95	850	y
826	Spectrogram 1	1	12494.48706	12494.75073	95	850	y
827	Waveform 1	1	12501.6062	12501.80396	105	350	y
827	Spectrogram 1	1	12501.6062	12501.80396	105	350	y
828	Waveform 1	1	12519.00854	12519.53589	95	250	n
828	Spectrogram 1	1	12519.00854	12519.53589	95	250	n
829	Waveform 1	1	12529.09399	12529.22583	135	450	y
829	Spectrogram 1	1	12529.09399	12529.22583	135	450	y
830	Waveform 1	1	12535.88354	12536.27905	115	650	y
830	Spectrogram 1	1	12535.88354	12536.27905	115	650	y
831	Waveform 1	1	12548.86938	12549.33081	115	350	n
831	Spectrogram 1	1	12548.86938	12549.33081	115	350	n
832	Waveform 1	1	12565.01929	12565.08521	500	850	n
832	Spectrogram 1	1	12565.01929	12565.08521	500	850	n
833	Waveform 1	1	12571.87476	12572.27026	85	350	n
833	Spectrogram 1	1	12571.87476	12572.27026	85	350	n
834	Waveform 1	1	12587.49731	12587.76099	125	400	y
834	Spectrogram 1	1	12587.49731	12587.76099	125	400	y
835	Waveform 1	1	12593.62769	12594.15503	135	500	y
835	Spectrogram 1	1	12593.62769	12594.15503	135	500	y
836	Waveform 1	1	12632.05786	12632.25562	200	850	y
836	Spectrogram 1	1	12632.05786	12632.25562	200	850	y
837	Waveform 1	1	12638.84741	12639.24292	115	850	y
837	Spectrogram 1	1	12638.84741	12639.24292	115	850	y
838	Waveform 1	1	12643.26392	12643.32983	200	500	y
838	Spectrogram 1	1	12643.26392	12643.32983	200	500	y
839	Waveform 1	1	12645.50513	12645.7688	150	850	y
839	Spectrogram 1	1	12645.50513	12645.7688	150	850	y
840	Waveform 1	1	12651.96509	12652.88794	125	650	n
840	Spectrogram 1	1	12651.96509	12652.88794	125	650	n
841	Waveform 1	1	12652.88794	12653.08569	200	450	y
841	Spectrogram 1	1	12652.88794	12653.08569	200	450	y
842	Waveform 1	1	12660.60034	12660.7981	200	750	y
842	Spectrogram 1	1	12660.60034	12660.7981	200	750	y
843	Waveform 1	1	12675.16821	12676.09106	115	850	y
843	Spectrogram 1	1	12675.16821	12676.09106	115	850	y
844	Waveform 1	1	12682.48511	12682.55103	250	450	y
844	Spectrogram 1	1	12682.48511	12682.55103	250	450	y
845	Waveform 1	1	12682.55103	12683.21021	65	650	y
845	Spectrogram 1	1	12682.55103	12683.21021	65	650	y
846	Waveform 1	1	12689.20874	12689.40649	150	850	y
846	Spectrogram 1	1	12689.20874	12689.40649	150	850	y
847	Waveform 1	1	12693.823	12693.88892	150	850	y
847	Spectrogram 1	1	12693.823	12693.88892	150	850	y
848	Waveform 1	1	12696.06421	12696.3938	200	350	y
848	Spectrogram 1	1	12696.06421	12696.3938	200	350	y
849	Waveform 1	1	12749.52368	12749.65552	150	450	y
849	Spectrogram 1	1	12749.52368	12749.65552	150	450	y
850	Waveform 1	1	12751.76489	12752.22632	75	500	y
850	Spectrogram 1	1	12751.76489	12752.22632	75	500	y
851	Waveform 1	1	12756.51099	12756.84058	105	165	n
851	Spectrogram 1	1	12756.51099	12756.84058	105	165	n
852	Waveform 1	1	12757.82935	12758.15894	115	700	y
852	Spectrogram 1	1	12757.82935	12758.15894	115	700	y
853	Waveform 1	1	12775.6272	12775.75903	200	600	y
853	Spectrogram 1	1	12775.6272	12775.75903	200	600	y
854	Waveform 1	1	12797.6438	12798.3689	75	125	n
854	Spectrogram 1	1	12797.6438	12798.3689	75	125	n
855	Waveform 1	1	12848.59839	12849.05981	115	350	y
855	Spectrogram 1	1	12848.59839	12849.05981	115	350	y
856	Waveform 1	1	12890.58813	12890.85181	85	450	y
856	Spectrogram 1	1	12890.58813	12890.85181	85	450	y
857	Waveform 1	1	12924.07446	12924.33813	125	700	y
857	Spectrogram 1	1	12924.07446	12924.33813	125	700	y
858	Waveform 1	1	12927.30444	12927.43628	250	550	y
858	Spectrogram 1	1	12927.30444	12927.43628	250	550	y
859	Waveform 1	1	12936.59888	12937.25806	75	800	n
859	Spectrogram 1	1	12936.59888	12937.25806	75	800	n
860	Waveform 1	1	12938.77417	12939.10376	135	700	n
860	Spectrogram 1	1	12938.77417	12939.10376	135	700	n
861	Waveform 1	1	12947.34351	12947.54126	135	650	y
861	Spectrogram 1	1	12947.34351	12947.54126	135	650	y
862	Waveform 1	1	12954.06714	12954.26489	200	850	y
862	Spectrogram 1	1	12954.06714	12954.26489	200	850	y
863	Waveform 1	1	12966.13013	12966.92114	75	145	n
863	Spectrogram 1	1	12966.13013	12966.92114	75	145	n
864	Waveform 1	1	12970.54663	12970.61255	200	450	n
864	Spectrogram 1	1	12970.54663	12970.61255	200	450	n
865	Waveform 1	1	13021.96265	13022.1604	200	650	y
865	Spectrogram 1	1	13021.96265	13022.1604	200	650	y
866	Waveform 1	1	13024.13794	13024.46753	105	700	y
866	Spectrogram 1	1	13024.13794	13024.46753	105	700	y
867	Waveform 1	1	13028.48853	13028.81812	105	400	y
867	Spectrogram 1	1	13028.48853	13028.81812	105	400	y
868	Waveform 1	1	13030.79565	13030.92749	150	500	y
868	Spectrogram 1	1	13030.79565	13030.92749	150	500	y
869	Waveform 1	1	13036.86011	13037.05786	115	450	y
869	Spectrogram 1	1	13036.86011	13037.05786	115	450	y
870	Waveform 1	1	13039.49683	13040.22192	65	500	y
870	Spectrogram 1	1	13039.49683	13040.22192	65	500	y
871	Waveform 1	1	13041.67212	13042.06763	105	700	y
871	Spectrogram 1	1	13041.67212	13042.06763	105	700	y
872	Waveform 1	1	13050.50513	13050.57104	400	750	n
872	Spectrogram 1	1	13050.50513	13050.57104	400	750	n
873	Waveform 1	1	13052.94409	13053.3396	75	450	n
873	Spectrogram 1	1	13052.94409	13053.3396	75	450	n
874	Waveform 1	1	13067.24829	13067.44604	95	400	y
874	Spectrogram 1	1	13067.24829	13067.44604	95	400	y
875	Waveform 1	1	13076.47681	13077.53149	65	125	n
875	Spectrogram 1	1	13076.47681	13077.53149	65	125	n
876	Waveform 1	1	13114.31372	13114.57739	150	850	y
876	Spectrogram 1	1	13114.31372	13114.57739	150	850	y
877	Waveform 1	1	13146.41577	13147.07495	125	450	n
877	Spectrogram 1	1	13146.41577	13147.07495	125	450	n
878	Waveform 1	1	13165.5979	13165.86157	85	350	n
878	Spectrogram 1	1	13165.5979	13165.86157	85	350	n
879	Waveform 1	1	13203.63257	13203.89624	75	550	y
879	Spectrogram 1	1	13203.63257	13203.89624	75	550	y
880	Waveform 1	1	13205.9397	13206.13745	105	650	y
880	Spectrogram 1	1	13205.9397	13206.13745	105	650	y
881	Waveform 1	1	13213.6521	13213.84985	200	850	y
881	Spectrogram 1	1	13213.6521	13213.84985	200	850	y
882	Waveform 1	1	13217.34351	13217.40942	200	500	y
882	Spectrogram 1	1	13217.34351	13217.40942	200	500	y
883	Waveform 1	1	13219.84839	13219.98022	200	850	y
883	Spectrogram 1	1	13219.84839	13219.98022	200	850	y
884	Waveform 1	1	13232.43872	13232.90015	125	850	y
884	Spectrogram 1	1	13232.43872	13232.90015	125	850	y
885	Waveform 1	1	13239.29419	13239.42603	200	700	y
885	Spectrogram 1	1	13239.29419	13239.42603	200	700	y
886	Waveform 1	1	13245.75415	13245.88599	200	450	n
886	Spectrogram 1	1	13245.75415	13245.88599	200	450	n
887	Waveform 1	1	13252.01636	13252.34595	85	750	y
887	Spectrogram 1	1	13252.01636	13252.34595	85	750	y
888	Waveform 1	1	13265.0022	13265.06812	200	800	n
888	Spectrogram 1	1	13265.0022	13265.06812	200	800	n
889	Waveform 1	1	13280.88843	13280.95435	200	800	n
889	Spectrogram 1	1	13280.88843	13280.95435	200	800	n
890	Waveform 1	1	13361.44019	13361.96753	85	300	n
890	Spectrogram 1	1	13361.44019	13361.96753	85	300	n
891	Waveform 1	1	13382.79761	13382.92944	125	450	n
891	Spectrogram 1	1	13382.79761	13382.92944	125	450	n
892	Waveform 1	1	13403.6936	13403.89136	250	850	y
892	Spectrogram 1	1	13403.6936	13403.89136	250	850	y
893	Waveform 1	1	13405.73706	13405.80298	200	850	y
893	Spectrogram 1	1	13405.73706	13405.80298	200	850	y
894	Waveform 1	1	13412.72437	13412.98804	200	550	y
894	Spectrogram 1	1	13412.72437	13412.98804	200	550	y
895	Waveform 1	1	13419.31616	13419.448	95	850	y
895	Spectrogram 1	1	13419.31616	13419.448	95	850	y
896	Waveform 1	1	13419.448	13419.51392	500	650	y
896	Spectrogram 1	1	13419.448	13419.51392	500	650	y
897	Waveform 1	1	13426.17163	13426.36938	125	350	y
897	Spectrogram 1	1	13426.17163	13426.36938	125	350	y
898	Waveform 1	1	13450.6272	13450.69312	200	750	n
898	Spectrogram 1	1	13450.6272	13450.69312	200	750	n
899	Waveform 1	1	13499.99976	13500.06567	300	800	n
899	Spectrogram 1	1	13499.99976	13500.06567	300	800	n
900	Waveform 1	1	13524.45532	13525.18042	65	500	n
900	Spectrogram 1	1	13524.45532	13525.18042	65	500	n
901	Waveform 1	1	13534.14526	13534.87036	75	165	n
901	Spectrogram 1	1	13534.14526	13534.87036	75	165	n
902	Waveform 1	1	13556.09595	13556.2937	85	400	y
902	Spectrogram 1	1	13556.09595	13556.2937	85	400	y
903	Waveform 1	1	13601.24976	13601.7771	85	400	n
903	Spectrogram 1	1	13601.24976	13601.7771	85	400	n
904	Waveform 1	1	13612.98315	13613.04907	115	850	y
904	Spectrogram 1	1	13612.98315	13613.04907	115	850	y
905	Waveform 1	1	13613.04907	13613.18091	350	700	y
905	Spectrogram 1	1	13613.04907	13613.18091	350	700	y
906	Waveform 1	1	13644.22827	13644.42603	75	850	y
906	Spectrogram 1	1	13644.22827	13644.42603	75	850	y
907	Waveform 1	1	13743.69849	13744.02808	65	300	y
907	Spectrogram 1	1	13743.69849	13744.02808	65	300	y
908	Waveform 1	1	13795.8396	13796.49878	65	165	y
908	Spectrogram 1	1	13795.8396	13796.49878	65	165	y
909	Waveform 1	1	13799.1355	13799.53101	95	450	y
909	Spectrogram 1	1	13799.1355	13799.53101	95	450	y
910	Waveform 1	1	13801.04712	13801.17896	95	850	y
910	Spectrogram 1	1	13801.04712	13801.17896	95	850	y
911	Waveform 1	1	13808.89136	13808.95728	135	250	n
911	Spectrogram 1	1	13808.89136	13808.95728	135	250	n
912	Waveform 1	1	13808.95728	13809.48462	65	300	y
912	Spectrogram 1	1	13808.95728	13809.48462	65	300	y
913	Waveform 1	1	13820.49292	13821.54761	65	400	y
913	Spectrogram 1	1	13820.49292	13821.54761	65	400	y
914	Waveform 1	1	13856.02271	13856.22046	75	300	y
914	Spectrogram 1	1	13856.02271	13856.22046	75	300	y
915	Waveform 1	1	13863.20776	13863.3396	150	700	y
915	Spectrogram 1	1	13863.20776	13863.3396	150	700	y
916	Waveform 1	1	13865.25122	13865.38306	200	850	y
916	Spectrogram 1	1	13865.25122	13865.38306	200	850	y
917	Waveform 1	1	13880.34644	13880.54419	65	450	n
917	Spectrogram 1	1	13880.34644	13880.54419	65	450	n
918	Waveform 1	1	13901.44019	13901.57202	115	800	n
918	Spectrogram 1	1	13901.44019	13901.57202	115	800	n
