Selection	View	Chanel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
2788	Waveform 1	1	29494.86304	29495.39038	75	350
2788	Spectrogram 1	1	29494.86304	29495.39038	75	350
2795	Waveform 1	1	29513.58374	29513.91333	125	650
2795	Spectrogram 1	1	29513.58374	29513.91333	125	650
2800	Waveform 1	1	29533.42505	29533.75464	150	850
2800	Spectrogram 1	1	29533.42505	29533.75464	150	850
2820	Waveform 1	1	29668.35913	29668.42505	350	650
2820	Spectrogram 1	1	29668.35913	29668.42505	350	650
2821	Waveform 1	1	29668.42505	29669.28198	75	850
2821	Spectrogram 1	1	29668.42505	29669.28198	75	850
2822	Waveform 1	1	29674.62134	29675.14868	65	500
2822	Spectrogram 1	1	29674.62134	29675.14868	65	500
2823	Waveform 1	1	29677.7854	29678.70825	85	550
2823	Spectrogram 1	1	29677.7854	29678.70825	85	550
2824	Waveform 1	1	29679.30151	29679.6311	95	450
2824	Spectrogram 1	1	29679.30151	29679.6311	95	450
2825	Waveform 1	1	29681.01538	29682.00415	85	115
2825	Spectrogram 1	1	29681.01538	29682.00415	85	115
2829	Waveform 1	1	29687.47534	29687.87085	75	250
2829	Spectrogram 1	1	29687.47534	29687.87085	75	250
2836	Waveform 1	1	29716.677	29717.13843	75	500
2836	Spectrogram 1	1	29716.677	29717.13843	75	500
2839	Waveform 1	1	29737.11157	29737.37524	105	800
2839	Spectrogram 1	1	29737.11157	29737.37524	105	800
2866	Waveform 1	1	29922.4729	29923.06616	65	300
2866	Spectrogram 1	1	29922.4729	29923.06616	65	300
2876	Waveform 1	1	29956.09106	29956.948	65	850
2876	Spectrogram 1	1	29956.09106	29956.948	65	850
2877	Waveform 1	1	29962.41919	29963.01245	65	500
2877	Spectrogram 1	1	29962.41919	29963.01245	65	500
2879	Waveform 1	1	29968.94507	29970.19751	65	400
2879	Spectrogram 1	1	29968.94507	29970.19751	65	400
2884	Waveform 1	1	29983.05151	29984.56763	65	300
2884	Spectrogram 1	1	29983.05151	29984.56763	65	300
2887	Waveform 1	1	29999.1355	29999.53101	85	650
2887	Spectrogram 1	1	29999.1355	29999.53101	85	650
2893	Waveform 1	1	30050.81519	30051.80396	65	850
2893	Spectrogram 1	1	30050.81519	30051.80396	65	850
2896	Waveform 1	1	30057.14331	30058.00024	65	450
2896	Spectrogram 1	1	30057.14331	30058.00024	65	450
2898	Waveform 1	1	30060.30737	30060.70288	85	550
2898	Spectrogram 1	1	30060.30737	30060.70288	85	550
2900	Waveform 1	1	30063.53735	30063.99878	65	500
2900	Spectrogram 1	1	30063.53735	30063.99878	65	500
2901	Waveform 1	1	30066.6355	30067.29468	65	450
2901	Spectrogram 1	1	30066.6355	30067.29468	65	450
2902	Waveform 1	1	30070.06323	30070.78833	65	250
2902	Spectrogram 1	1	30070.06323	30070.78833	65	250
2909	Waveform 1	1	30101.90161	30102.49487	125	600
2909	Spectrogram 1	1	30101.90161	30102.49487	125	600
2912	Waveform 1	1	30120.9519	30121.08374	135	850
2912	Spectrogram 1	1	30120.9519	30121.08374	135	850
2913	Waveform 1	1	30121.08374	30121.21558	300	550
2913	Spectrogram 1	1	30121.08374	30121.21558	300	550
2941	Waveform 1	1	30275.39771	30275.46362	350	700
2941	Spectrogram 1	1	30275.39771	30275.46362	350	700
2942	Waveform 1	1	30281.65991	30282.18726	65	500
2942	Spectrogram 1	1	30281.65991	30282.18726	65	500
2946	Waveform 1	1	30288.18579	30288.51538	105	850
2946	Spectrogram 1	1	30288.18579	30288.51538	105	850
2947	Waveform 1	1	30291.48169	30291.81128	105	500
2947	Spectrogram 1	1	30291.48169	30291.81128	105	500
2948	Waveform 1	1	30294.71167	30295.04126	125	400
2948	Spectrogram 1	1	30294.71167	30295.04126	125	400
2949	Waveform 1	1	30307.302	30307.76343	65	300
2949	Spectrogram 1	1	30307.302	30307.76343	65	300
2953	Waveform 1	1	30322.99048	30323.32007	65	550
2953	Spectrogram 1	1	30322.99048	30323.32007	65	550
2955	Waveform 1	1	30341.97485	30342.69995	85	550
2955	Spectrogram 1	1	30341.97485	30342.69995	85	550
2962	Waveform 1	1	30360.95923	30361.48657	85	650
2962	Spectrogram 1	1	30360.95923	30361.48657	85	650
2966	Waveform 1	1	30379.87769	30380.14136	125	800
2966	Spectrogram 1	1	30379.87769	30380.14136	125	800
2990	Waveform 1	1	30506.83569	30507.49487	65	750
2990	Spectrogram 1	1	30506.83569	30507.49487	65	750
2992	Waveform 1	1	30513.16382	30513.22974	105	550
2992	Spectrogram 1	1	30513.16382	30513.22974	105	550
2993	Waveform 1	1	30513.22974	30513.75708	85	450
2993	Spectrogram 1	1	30513.22974	30513.75708	85	450
2994	Waveform 1	1	30516.3938	30516.65747	125	500
2994	Spectrogram 1	1	30516.3938	30516.65747	125	500
2995	Waveform 1	1	30519.6897	30520.08521	65	300
2995	Spectrogram 1	1	30519.6897	30520.08521	65	300
2997	Waveform 1	1	30522.85376	30523.11743	65	300
2997	Spectrogram 1	1	30522.85376	30523.11743	65	300
3003	Waveform 1	1	30558.25171	30559.24048	85	400
3003	Spectrogram 1	1	30558.25171	30559.24048	85	400
3022	Waveform 1	1	30643.35181	30643.6814	105	850
3022	Spectrogram 1	1	30643.35181	30643.6814	105	850
3046	Waveform 1	1	30807.28979	30807.48755	75	500
3046	Spectrogram 1	1	30807.28979	30807.48755	75	500
3047	Waveform 1	1	30813.48608	30814.01343	75	800
3047	Spectrogram 1	1	30813.48608	30814.01343	75	800
3048	Waveform 1	1	30816.71606	30816.8479	200	600
3048	Spectrogram 1	1	30816.71606	30816.8479	200	600
3049	Waveform 1	1	30819.94604	30820.20972	65	700
3049	Spectrogram 1	1	30819.94604	30820.20972	65	700
3050	Waveform 1	1	30823.11011	30823.63745	75	850
3050	Spectrogram 1	1	30823.11011	30823.63745	75	850
3051	Waveform 1	1	30826.27417	30826.80151	85	700
3051	Spectrogram 1	1	30826.27417	30826.80151	85	700
3052	Waveform 1	1	30829.57007	30829.89966	85	650
3052	Spectrogram 1	1	30829.57007	30829.89966	85	650
3055	Waveform 1	1	30841.89673	30842.09448	105	400
3055	Spectrogram 1	1	30841.89673	30842.09448	105	400
3064	Waveform 1	1	30875.1853	30875.31714	200	600
3064	Spectrogram 1	1	30875.1853	30875.31714	200	600
3066	Waveform 1	1	30896.87231	30897.07007	135	850
3066	Spectrogram 1	1	30896.87231	30897.07007	135	850
3103	Waveform 1	1	31103.52515	31104.05249	125	550
3103	Spectrogram 1	1	31103.52515	31104.05249	125	550
3104	Waveform 1	1	31109.85327	31110.71021	65	800
3104	Spectrogram 1	1	31109.85327	31110.71021	65	800
3105	Waveform 1	1	31113.08325	31113.80835	65	550
3105	Spectrogram 1	1	31113.08325	31113.80835	65	550
3106	Waveform 1	1	31116.24731	31116.5769	115	800
3106	Spectrogram 1	1	31116.24731	31116.5769	115	800
3107	Waveform 1	1	31119.47729	31119.60913	300	600
3107	Spectrogram 1	1	31119.47729	31119.60913	300	600
3108	Waveform 1	1	31122.70728	31122.77319	400	750
3108	Spectrogram 1	1	31122.70728	31122.77319	400	750
3109	Waveform 1	1	31122.77319	31124.42114	75	800
3109	Spectrogram 1	1	31122.77319	31124.42114	75	800
3110	Waveform 1	1	31127.05786	31127.78296	115	850
3110	Spectrogram 1	1	31127.05786	31127.78296	115	850
3112	Waveform 1	1	31130.22192	31130.35376	400	850
3112	Spectrogram 1	1	31130.22192	31130.35376	400	850
3113	Waveform 1	1	31133.51782	31133.78149	125	700
3113	Spectrogram 1	1	31133.51782	31133.78149	125	700
3115	Waveform 1	1	31136.7478	31137.01147	115	750
3115	Spectrogram 1	1	31136.7478	31137.01147	115	750
3116	Waveform 1	1	31140.0437	31140.50513	85	750
3116	Spectrogram 1	1	31140.0437	31140.50513	85	750
3117	Waveform 1	1	31143.3396	31143.53735	105	800
3117	Spectrogram 1	1	31143.3396	31143.53735	105	800
3119	Waveform 1	1	31149.73364	31149.79956	350	750
3119	Spectrogram 1	1	31149.73364	31149.79956	350	750
3120	Waveform 1	1	31154.28198	31155.40259	85	400
3120	Spectrogram 1	1	31154.28198	31155.40259	85	400
3124	Waveform 1	1	31169.31128	31169.57495	125	350
3124	Spectrogram 1	1	31169.31128	31169.57495	125	350
3133	Waveform 1	1	31210.18042	31210.31226	150	750
3133	Spectrogram 1	1	31210.18042	31210.31226	150	750
3155	Waveform 1	1	31348.60815	31348.87183	75	550
3155	Spectrogram 1	1	31348.60815	31348.87183	75	550
3157	Waveform 1	1	31354.80444	31355.19995	115	450
3157	Spectrogram 1	1	31354.80444	31355.19995	115	450
3158	Waveform 1	1	31357.96851	31358.16626	85	700
3158	Spectrogram 1	1	31357.96851	31358.16626	85	700
3159	Waveform 1	1	31361.33032	31361.92358	75	800
3159	Spectrogram 1	1	31361.33032	31361.92358	75	800
3160	Waveform 1	1	31364.5603	31364.69214	150	750
3160	Spectrogram 1	1	31364.5603	31364.69214	150	750
3161	Waveform 1	1	31367.79028	31367.98804	350	750
3161	Spectrogram 1	1	31367.79028	31367.98804	350	750
3165	Waveform 1	1	31395.87134	31396.26685	65	450
3165	Spectrogram 1	1	31395.87134	31396.26685	65	450
3173	Waveform 1	1	31436.87231	31437.99292	85	550
3173	Spectrogram 1	1	31436.87231	31437.99292	85	550
3175	Waveform 1	1	31452.62671	31452.75854	250	850
3175	Spectrogram 1	1	31452.62671	31452.75854	250	850
3176	Waveform 1	1	31455.79077	31455.92261	200	800
3176	Spectrogram 1	1	31455.79077	31455.92261	200	800
3190	Waveform 1	1	31597.84399	31598.50317	65	400
3190	Spectrogram 1	1	31597.84399	31598.50317	65	400
3192	Waveform 1	1	31604.1062	31604.30396	105	450
3192	Spectrogram 1	1	31604.1062	31604.30396	105	450
3194	Waveform 1	1	31610.50024	31610.698	75	750
3194	Spectrogram 1	1	31610.50024	31610.698	75	750
3195	Waveform 1	1	31613.66431	31613.79614	150	450
3195	Spectrogram 1	1	31613.66431	31613.79614	150	450
3196	Waveform 1	1	31616.89429	31616.96021	200	600
3196	Spectrogram 1	1	31616.89429	31616.96021	200	600
3199	Waveform 1	1	31630.73706	31631.06665	105	450
3199	Spectrogram 1	1	31630.73706	31631.06665	105	450
3200	Waveform 1	1	31647.80981	31648.1394	115	250
3200	Spectrogram 1	1	31647.80981	31648.1394	115	250
3203	Waveform 1	1	31663.56421	31663.69604	115	850
3203	Spectrogram 1	1	31663.56421	31663.69604	115	850
3206	Waveform 1	1	31685.97632	31686.17407	135	850
3206	Spectrogram 1	1	31685.97632	31686.17407	135	850
3230	Waveform 1	1	31870.94214	31871.73315	65	850
3230	Spectrogram 1	1	31870.94214	31871.73315	65	850
3232	Waveform 1	1	31877.13843	31877.59985	115	700
3232	Spectrogram 1	1	31877.13843	31877.59985	115	700
3234	Waveform 1	1	31883.46655	31883.79614	65	850
3234	Spectrogram 1	1	31883.46655	31883.79614	65	850
3235	Waveform 1	1	31886.69653	31886.96021	125	450
3235	Spectrogram 1	1	31886.69653	31886.96021	125	450
3236	Waveform 1	1	31889.92651	31890.12427	135	550
3236	Spectrogram 1	1	31889.92651	31890.12427	135	550
3237	Waveform 1	1	31903.76929	31904.23071	85	400
3237	Spectrogram 1	1	31903.76929	31904.23071	85	400
3239	Waveform 1	1	31907.26294	31907.52661	95	350
3239	Spectrogram 1	1	31907.26294	31907.52661	95	350
3240	Waveform 1	1	31918.73267	31918.8645	200	600
3240	Spectrogram 1	1	31918.73267	31918.8645	200	600
3241	Waveform 1	1	31921.89673	31922.1604	125	500
3241	Spectrogram 1	1	31921.89673	31922.1604	125	500
3242	Waveform 1	1	31925.32446	31925.4563	200	700
3242	Spectrogram 1	1	31925.32446	31925.4563	200	700
3248	Waveform 1	1	31959.00854	31959.14038	150	800
3248	Spectrogram 1	1	31959.00854	31959.14038	150	800
3251	Waveform 1	1	31978.38843	31978.6521	135	800
3251	Spectrogram 1	1	31978.38843	31978.6521	135	800
3265	Waveform 1	1	32124.19897	32124.52856	65	700
3265	Spectrogram 1	1	32124.19897	32124.52856	65	700
3266	Waveform 1	1	32130.46118	32130.65894	75	800
3266	Spectrogram 1	1	32130.46118	32130.65894	75	800
3267	Waveform 1	1	32133.62524	32133.88892	95	450
3267	Spectrogram 1	1	32133.62524	32133.88892	95	450
3268	Waveform 1	1	32136.85522	32137.1189	75	550
3268	Spectrogram 1	1	32136.85522	32137.1189	75	550
3269	Waveform 1	1	32140.08521	32141.13989	65	450
3269	Spectrogram 1	1	32140.08521	32141.13989	65	450
3270	Waveform 1	1	32143.3811	32143.64478	135	800
3270	Spectrogram 1	1	32143.3811	32143.64478	135	800
3272	Waveform 1	1	32157.48755	32157.94897	85	400
3272	Spectrogram 1	1	32157.48755	32157.94897	85	400
3275	Waveform 1	1	32170.1438	32170.27563	200	450
3275	Spectrogram 1	1	32170.1438	32170.27563	200	450
3276	Waveform 1	1	32171.65991	32171.92358	125	550
3276	Spectrogram 1	1	32171.65991	32171.92358	125	550
3277	Waveform 1	1	32174.5603	32174.82397	75	850
3277	Spectrogram 1	1	32174.5603	32174.82397	75	850
3280	Waveform 1	1	32190.11694	32190.44653	65	850
3280	Spectrogram 1	1	32190.11694	32190.44653	65	850
3281	Waveform 1	1	32193.01733	32193.67651	65	450
3281	Spectrogram 1	1	32193.01733	32193.67651	65	450
3284	Waveform 1	1	32209.10132	32209.7605	115	700
3284	Spectrogram 1	1	32209.10132	32209.7605	115	700
3285	Waveform 1	1	32212.13354	32212.39722	65	850
3285	Spectrogram 1	1	32212.13354	32212.39722	65	850
3292	Waveform 1	1	32232.43628	32232.63403	85	800
3292	Spectrogram 1	1	32232.43628	32232.63403	85	800
3295	Waveform 1	1	32252.01392	32252.07983	400	700
3295	Spectrogram 1	1	32252.01392	32252.07983	400	700
3322	Waveform 1	1	32416.87476	32417.86353	65	850
3322	Spectrogram 1	1	32416.87476	32417.86353	65	850
3324	Waveform 1	1	32423.00513	32423.2688	115	450
3324	Spectrogram 1	1	32423.00513	32423.2688	115	450
3325	Waveform 1	1	32426.16919	32426.36694	135	700
3325	Spectrogram 1	1	32426.16919	32426.36694	135	700
3326	Waveform 1	1	32429.46509	32429.72876	125	700
3326	Spectrogram 1	1	32429.46509	32429.72876	125	700
3328	Waveform 1	1	32432.62915	32432.69507	125	850
3328	Spectrogram 1	1	32432.62915	32432.69507	125	850
3329	Waveform 1	1	32432.69507	32432.76099	400	700
3329	Spectrogram 1	1	32432.69507	32432.76099	400	700
3330	Waveform 1	1	32435.92505	32436.1228	65	700
3330	Spectrogram 1	1	32435.92505	32436.1228	65	700
3334	Waveform 1	1	32449.96558	32450.49292	85	450
3334	Spectrogram 1	1	32449.96558	32450.49292	85	450
3336	Waveform 1	1	32465.91772	32466.70874	75	850
3336	Spectrogram 1	1	32465.91772	32466.70874	75	850
3337	Waveform 1	1	32468.94995	32469.08179	150	850
3337	Spectrogram 1	1	32468.94995	32469.08179	150	850
3346	Waveform 1	1	32554.57739	32555.30249	65	750
3346	Spectrogram 1	1	32554.57739	32555.30249	65	750
3349	Waveform 1	1	32560.8396	32561.36694	65	550
3349	Spectrogram 1	1	32560.8396	32561.36694	65	550
3350	Waveform 1	1	32563.93774	32564.1355	85	650
3350	Spectrogram 1	1	32563.93774	32564.1355	85	650
3352	Waveform 1	1	32567.16772	32567.56323	85	600
3352	Spectrogram 1	1	32567.16772	32567.56323	85	600
3354	Waveform 1	1	32570.33179	32570.46362	85	600
3354	Spectrogram 1	1	32570.33179	32570.46362	85	600
3355	Waveform 1	1	32573.56177	32573.89136	85	700
3355	Spectrogram 1	1	32573.56177	32573.89136	85	700
3357	Waveform 1	1	32576.72583	32576.85767	65	650
3357	Spectrogram 1	1	32576.72583	32576.85767	65	650
3358	Waveform 1	1	32579.82397	32579.95581	115	700
3358	Spectrogram 1	1	32579.82397	32579.95581	115	700
3359	Waveform 1	1	32584.43823	32584.57007	150	600
3359	Spectrogram 1	1	32584.43823	32584.57007	150	600
3360	Waveform 1	1	32587.40454	32587.66821	75	650
3360	Spectrogram 1	1	32587.40454	32587.66821	75	650
3363	Waveform 1	1	32599.7312	32599.86304	200	550
3363	Spectrogram 1	1	32599.7312	32599.86304	200	550
3364	Waveform 1	1	32602.63159	32602.76343	350	800
3364	Spectrogram 1	1	32602.63159	32602.76343	350	800
3367	Waveform 1	1	32619.63843	32619.70435	75	550
3367	Spectrogram 1	1	32619.63843	32619.70435	75	550
3368	Waveform 1	1	32622.67065	32622.80249	150	600
3368	Spectrogram 1	1	32622.67065	32622.80249	150	600
3373	Waveform 1	1	32642.11646	32642.44604	75	750
3373	Spectrogram 1	1	32642.11646	32642.44604	75	750
3429	Waveform 1	1	33140.58813	33140.78589	200	600
3429	Spectrogram 1	1	33140.58813	33140.78589	200	600
3431	Waveform 1	1	33145.99341	33146.05933	300	850
3431	Spectrogram 1	1	33145.99341	33146.05933	300	850
3445	Waveform 1	1	33236.10327	33236.23511	250	600
3445	Spectrogram 1	1	33236.10327	33236.23511	250	600
3449	Waveform 1	1	33258.77905	33258.91089	200	600
3449	Spectrogram 1	1	33258.77905	33258.91089	200	600
3472	Waveform 1	1	33380.0022	33380.66138	65	600
3472	Spectrogram 1	1	33380.0022	33380.66138	65	600
3473	Waveform 1	1	33383.16626	33383.42993	85	550
3473	Spectrogram 1	1	33383.16626	33383.42993	85	550
3474	Waveform 1	1	33384.94604	33385.40747	65	850
3474	Spectrogram 1	1	33384.94604	33385.40747	65	850
3476	Waveform 1	1	33401.22778	33401.75513	105	700
3476	Spectrogram 1	1	33401.22778	33401.75513	105	700
3480	Waveform 1	1	33415.53198	33415.92749	85	400
3480	Spectrogram 1	1	33415.53198	33415.92749	85	400
3481	Waveform 1	1	33416.52075	33416.65259	150	500
3481	Spectrogram 1	1	33416.52075	33416.65259	150	500
3482	Waveform 1	1	33419.6189	33419.81665	85	500
3482	Spectrogram 1	1	33419.6189	33419.81665	85	500
3483	Waveform 1	1	33428.78149	33429.24292	65	350
3483	Spectrogram 1	1	33428.78149	33429.24292	65	350
3484	Waveform 1	1	33435.37329	33435.57104	75	700
3484	Spectrogram 1	1	33435.37329	33435.57104	75	700
3489	Waveform 1	1	33453.69849	33454.15991	115	350
3489	Spectrogram 1	1	33453.69849	33454.15991	115	350
3490	Waveform 1	1	33531.28394	33531.8772	65	300
3490	Spectrogram 1	1	33531.28394	33531.8772	65	300
3492	Waveform 1	1	33539.85327	33540.44653	65	650
3492	Spectrogram 1	1	33539.85327	33540.44653	65	650
3493	Waveform 1	1	33542.68774	33543.21509	65	300
3493	Spectrogram 1	1	33542.68774	33543.21509	65	300
3494	Waveform 1	1	33544.92896	33545.65405	65	700
3494	Spectrogram 1	1	33544.92896	33545.65405	65	700
3495	Waveform 1	1	33549.54321	33549.93872	65	300
3495	Spectrogram 1	1	33549.54321	33549.93872	65	300
3496	Waveform 1	1	33549.93872	33550.20239	200	550
3496	Spectrogram 1	1	33549.93872	33550.20239	200	550
3497	Waveform 1	1	33554.55298	33554.88257	85	550
3497	Spectrogram 1	1	33554.55298	33554.88257	85	550
3498	Waveform 1	1	33554.88257	33555.34399	65	700
3498	Spectrogram 1	1	33554.88257	33555.34399	65	700
3499	Waveform 1	1	33559.7605	33560.74927	65	850
3499	Spectrogram 1	1	33559.7605	33560.74927	65	850
3500	Waveform 1	1	33564.50659	33565.29761	65	700
3500	Spectrogram 1	1	33564.50659	33565.29761	65	700
3501	Waveform 1	1	33569.18677	33569.97778	65	800
3501	Spectrogram 1	1	33569.18677	33569.97778	65	800
3502	Waveform 1	1	33582.23853	33582.89771	85	600
3502	Spectrogram 1	1	33582.23853	33582.89771	85	600
3503	Waveform 1	1	33590.34644	33590.74194	75	350
3503	Spectrogram 1	1	33590.34644	33590.74194	75	350
3504	Waveform 1	1	33594.69702	33594.96069	125	250
3504	Spectrogram 1	1	33594.69702	33594.96069	125	250
3505	Waveform 1	1	33594.96069	33595.3562	65	300
3505	Spectrogram 1	1	33594.96069	33595.3562	65	300
3507	Waveform 1	1	33599.9375	33600.62964	65	300
3507	Spectrogram 1	1	33599.9375	33600.62964	65	300
3510	Waveform 1	1	33618.0979	33618.95483	105	750
3510	Spectrogram 1	1	33618.0979	33618.95483	105	750
3511	Waveform 1	1	33676.96265	33678.21509	75	450
3511	Spectrogram 1	1	33676.96265	33678.21509	75	450
3512	Waveform 1	1	33682.03833	33682.36792	65	350
3512	Spectrogram 1	1	33682.03833	33682.36792	65	350
3513	Waveform 1	1	33682.36792	33683.15894	85	350
3513	Spectrogram 1	1	33682.36792	33683.15894	85	350
3514	Waveform 1	1	33685.13647	33685.72974	65	350
3514	Spectrogram 1	1	33685.13647	33685.72974	65	350
3515	Waveform 1	1	33687.50952	33687.97095	65	400
3515	Spectrogram 1	1	33687.50952	33687.97095	65	400
3516	Waveform 1	1	33690.21216	33690.47583	75	350
3516	Spectrogram 1	1	33690.21216	33690.47583	75	350
3517	Waveform 1	1	33692.38745	33693.04663	65	700
3517	Spectrogram 1	1	33692.38745	33693.04663	65	700
3518	Waveform 1	1	33696.86987	33697.19946	65	450
3518	Spectrogram 1	1	33696.86987	33697.19946	65	450
3519	Waveform 1	1	33697.19946	33698.18823	75	350
3519	Spectrogram 1	1	33697.19946	33698.18823	75	350
3520	Waveform 1	1	33699.9021	33700.36353	65	500
3520	Spectrogram 1	1	33699.9021	33700.36353	65	500
3521	Waveform 1	1	33702.07739	33702.93433	65	600
3521	Spectrogram 1	1	33702.07739	33702.93433	65	600
3522	Waveform 1	1	33704.71411	33705.7688	95	300
3522	Spectrogram 1	1	33704.71411	33705.7688	95	300
3523	Waveform 1	1	33706.4939	33706.82349	65	800
3523	Spectrogram 1	1	33706.4939	33706.82349	65	800
3524	Waveform 1	1	33706.82349	33707.54858	85	700
3524	Spectrogram 1	1	33706.82349	33707.54858	85	700
3525	Waveform 1	1	33711.76733	33712.09692	65	600
3525	Spectrogram 1	1	33711.76733	33712.09692	65	600
3527	Waveform 1	1	33714.33813	33714.79956	125	300
3527	Spectrogram 1	1	33714.33813	33714.79956	125	300
3528	Waveform 1	1	33716.38159	33717.04077	65	650
3528	Spectrogram 1	1	33716.38159	33717.04077	65	650
3529	Waveform 1	1	33721.25952	33722.31421	65	350
3529	Spectrogram 1	1	33721.25952	33722.31421	65	350
3531	Waveform 1	1	33723.89624	33724.42358	65	500
3531	Spectrogram 1	1	33723.89624	33724.42358	65	500
3532	Waveform 1	1	33726.59888	33727.19214	65	350
3532	Spectrogram 1	1	33726.59888	33727.19214	65	350
3534	Waveform 1	1	33730.09253	33730.55396	75	250
3534	Spectrogram 1	1	33730.09253	33730.55396	75	250
3536	Waveform 1	1	33739.18921	33739.45288	75	750
3536	Spectrogram 1	1	33739.18921	33739.45288	75	750
3537	Waveform 1	1	33739.45288	33739.65063	200	750
3537	Spectrogram 1	1	33739.45288	33739.65063	200	750
3539	Waveform 1	1	33760.28296	33761.33765	65	550
3539	Spectrogram 1	1	33760.28296	33761.33765	65	550
3543	Waveform 1	1	33843.20776	33843.73511	75	550
3543	Spectrogram 1	1	33843.20776	33843.73511	75	550
3547	Waveform 1	1	33867.66333	33867.72925	115	850
3547	Spectrogram 1	1	33867.66333	33867.72925	115	850
3548	Waveform 1	1	33867.72925	33867.99292	350	600
3548	Spectrogram 1	1	33867.72925	33867.99292	350	600
3553	Waveform 1	1	33914.33325	33914.66284	75	300
3553	Spectrogram 1	1	33914.33325	33914.66284	75	300
3555	Waveform 1	1	33932.06519	33932.39478	125	500
3555	Spectrogram 1	1	33932.06519	33932.39478	125	500
3559	Waveform 1	1	33951.5769	33951.70874	135	450
